time,concentration
4797.5987993997005,0.038313511056647966
4803.001500750375,0.03826719258515854
4808.404202101051,0.03822074059629807
4813.806903451727,0.03817415642022036
4819.209604802401,0.03812744138159222
4824.612306153077,0.03808059679959314
4830.015007503752,0.03803362398791543
4835.4177088544275,0.037986524254764474
4840.820410205103,0.03793929890285926
4846.223111555778,0.037891949229433286
4851.625812906454,0.03784447652623555
4857.028514257129,0.037796882079531836
4862.431215607804,0.03774916717010635
4867.83391695848,0.03770133307326346
4873.236618309155,0.037653381058829725
4878.63931965983,0.037605312391156186
4884.042021010506,0.037557128329120795
4889.4447223611805,0.0375088301261313
4894.847423711856,0.0374604190301279
4900.250125062532,0.03741189628358684
4905.652826413207,0.0373632631235233
4911.055527763882,0.03731452078149552
4916.458229114558,0.03726567048360815
4921.860930465233,0.037216713450516685
4927.263631815908,0.037167650897431355
4932.666333166584,0.03711848403412193
4938.069034517259,0.037069214064921974
4943.4717358679345,0.037019842188734074
4948.874437218609,0.036970369599034575
4954.277138569285,0.0369207974838791
4959.679839919961,0.0368711270259077
4965.082541270635,0.036821359402350755
4970.485242621311,0.03677149578503452
4975.887943971987,0.03672153734038733
4981.2906453226615,0.03667148522944563
4986.693346673337,0.03662134060786044
4992.096048024013,0.0365711046259038
4997.498749374688,0.0365207784284755
5002.901450725363,0.03647036315511
5008.304152076038,0.03641985993998336
5013.706853426714,0.036369269911920576
5019.109554777389,0.036318594194402885
5024.512256128064,0.03626783390557535
5029.91495747874,0.036216990158254435
5035.317658829415,0.03616606405993605
5040.72036018009,0.03611505671280336
5046.123061530766,0.036063969213735086
5051.525762881442,0.03601280265431376
5056.928464232116,0.03596155812083414
5062.331165582792,0.03591023669431192
5067.733866933467,0.03585883945049235
5073.136568284142,0.035807367459859234
5078.539269634818,0.03575582178764383
5083.941970985493,0.03570420349383423
5089.3446723361685,0.03565251363318427
5094.747373686844,0.03560075325522349
5100.150075037519,0.035548923404266165
5105.552776388195,0.03549702511942137
5110.955477738869,0.035445059434602605
5116.358179089545,0.035393027378537736
5121.760880440221,0.035340929974779244
5127.1635817908955,0.03528876824171407
5132.566283141571,0.0352365431925743
5137.968984492247,0.035184255835447174
5143.371685842922,0.035131907173286056
5148.774387193597,0.035079498203920596
5154.177088544273,0.035027029920067974
5159.579789894948,0.03497450330934327
5164.982491245623,0.034921919354270914
5170.385192596298,0.034869279032295246
5175.787893946974,0.034816583315792266
5181.190595297649,0.03476383317208027
5186.593296648324,0.034711029563431896
5191.995997999,0.03465817344708489
5197.398699349676,0.03460526577525441
5202.80140070035,0.03455230749514396
5208.204102051026,0.0344992995489578
5213.606803401702,0.0344462428739122
5219.009504752376,0.03439313840224797
5224.412206103052,0.03433998706124184
5229.814907453727,0.03428678977321921
5235.2176088044025,0.03423354745556572
5240.620310155078,0.0341802610207401
5246.023011505753,0.034126931376285974
5251.425712856429,0.034073559424844864
5256.828414207104,0.03402014606416801
5262.231115557779,0.033966692187129784
5267.633816908455,0.03391319868173946
5273.03651825913,0.033859666431154824
5278.439219609805,0.03380609631369408
5283.841920960481,0.033752489202849616
5289.244622311156,0.03369884596730013
5294.647323661831,0.03364516747092437
5300.050025012507,0.03359145457281347
5305.452726363182,0.03353770812728488
5310.855427713857,0.03348392898389474
5316.258129064533,0.03343011798745192
5321.660830415208,0.033376275978030646
5327.063531765883,0.0333224037909845
5332.466233116559,0.03326850225695925
5337.868934467234,0.03321457220190698
5343.27163581791,0.03316061444709894
5348.674337168584,0.033106629809139865
5354.07703851926,0.033052619099980904
5359.479739869936,0.03299858312693402
5364.88244122061,0.03294452269268504
5370.285142571286,0.03289043859530816
5375.687843921962,0.0328363316282791
5381.0905452726365,0.03278220258048961
5386.493246623312,0.03272805223626084
5391.895947973987,0.032673881375357886
5397.298649324663,0.03261969077300314
5402.701350675338,0.032565481199891146
5408.104052026013,0.03251125342220179
5413.506753376689,0.03245700820161539
5418.909454727364,0.03240274629532589
5424.312156078039,0.03234846845605602
5429.714857428715,0.03229417543207069
5435.1175587793905,0.032239867967191964
5440.520260130065,0.03218554680081276
5445.922961480741,0.032131212667911746
5451.325662831416,0.032076866299067225
5456.728364182091,0.03202250842047194
5462.131065532767,0.03196813975394713
5467.533766883442,0.03191376101695735
5472.9364682341175,0.03185937292262455
5478.339169584793,0.03180497617974305
5483.741870935468,0.03175057149279353
5489.144572286144,0.031696159561958204
5494.547273636819,0.03164174108313465
5499.949974987494,0.03158731674795126
5505.35267633817,0.03153288724378097
5510.755377688844,0.03147845325375675
5516.15807903952,0.03142401545678544
5521.560780390196,0.0313695745275632
5526.9634817408705,0.03131513113658949
5532.366183091546,0.031260685950182394
5537.768884442222,0.031206239630492773
5543.171585792897,0.03115179283551957
5548.574287143572,0.031097346219123946
5553.976988494248,0.031042900431044653
5559.379689844923,0.030988456116912207
5564.782391195598,0.030934013918264266
5570.185092546273,0.03087957447255979
5575.587793896949,0.030825138413194494
5580.9904952476245,0.03077070636951501
5586.393196598299,0.0307162789668343
5591.795897948975,0.030661856826445913
5597.198599299651,0.03060744056563938
5602.601300650325,0.030553030797714424
5608.004002001001,0.030498628131996487
5613.406703351677,0.030444233173850827
5618.8094047023515,0.030389846524698103
5624.212106053027,0.0303354687820285
5629.614807403702,0.03028110053941729
5635.017508754378,0.030226742386538913
5640.420210105053,0.03017239490918262
5645.822911455728,0.03011805868926655
5651.225612806404,0.030063734304853307
5656.628314157079,0.030009422330164022
5662.031015507754,0.029955123335594077
5667.43371685843,0.02990083788772693
5672.836418209105,0.029846566549350053
5678.23911955978,0.029792309879468584
5683.641820910456,0.029738068433321368
5689.044522261131,0.029683842762394518
5694.447223611806,0.029629633414437473
5699.849924962482,0.029575440933476558
5705.252626313157,0.029521265859831017
5710.655327663832,0.02946710873012659
5716.058029014508,0.02941297007731139
5721.460730365183,0.029358850430669683
5726.8634317158585,0.029304750315837555
5732.266133066533,0.029250670254816768
5737.668834417209,0.0291966107659904
5743.071535767885,0.02914257236413661
5748.474237118559,0.029088555560444335
5753.876938469235,0.029034560862527006
5759.279639819911,0.02898058877443819
5764.6823411705855,0.02892663979668529
5770.085042521261,0.028872714426245213
5775.487743871937,0.028818813156577958
5780.890445222612,0.02876493647764228
5786.293146573287,0.02871108487590929
5791.695847923962,0.028657258834378054
5797.098549274638,0.028603458832589114
5802.501250625313,0.028549685346640166
5807.903951975988,0.028495938849199424
5813.306653326664,0.028442219809521354
5818.709354677339,0.028388528693459945
5824.112056028014,0.02833486596348442
5829.51475737869,0.028281232078692504
5834.9174587293655,0.02822762749482602
5840.32016008004,0.028174052664284195
5845.722861430716,0.02812050803613919
5851.125562781391,0.02806699405614931
5856.528264132066,0.028013511166774575
5861.930965482742,0.02796005980718984
5867.333666833417,0.027906640413300307
